CODICE_VIA,AREA,DESCRIZIONE_VIA,CIVICO,BARRATO,CAP,SEZIONE,MUNICIPIO
5144,ALZ,NAVIGLIO GRANDE,114,,144,313,6
5144,ALZ,NAVIGLIO GRANDE,118,,144,313,6
5144,ALZ,NAVIGLIO GRANDE,122,,144,1017,6
5144,ALZ,NAVIGLIO GRANDE,134,,144,1017,6
5144,ALZ,NAVIGLIO GRANDE,144,,144,1017,6
5144,ALZ,NAVIGLIO GRANDE,146,,144,1017,6
5144,ALZ,NAVIGLIO GRANDE,148,,144,1017,6
5144,ALZ,NAVIGLIO GRANDE,150,,144,1017,6
5144,ALZ,NAVIGLIO GRANDE,150,A,144,1017,6
5144,ALZ,NAVIGLIO GRANDE,152,,144,1017,6
5144,ALZ,NAVIGLIO GRANDE,154,,144,1017,6
5144,ALZ,NAVIGLIO GRANDE,156,,144,1017,6
5144,ALZ,NAVIGLIO GRANDE,158,,144,1017,6
5144,ALZ,NAVIGLIO GRANDE,160,,144,1017,6
5144,ALZ,NAVIGLIO GRANDE,190,,144,1013,6
5144,ALZ,NAVIGLIO GRANDE,192,,144,1013,6
5144,ALZ,NAVIGLIO GRANDE,200,,144,1013,6
5144,ALZ,NAVIGLIO GRANDE,998,,144,532,6
5144,ALZ,NAVIGLIO GRANDE,999,,144,299,6
5161,ALZ,NAVIGLIO PAVESE,2,,143,299,6
5161,ALZ,NAVIGLIO PAVESE,6,,143,299,6
5161,ALZ,NAVIGLIO PAVESE,8,,143,300,6
5161,ALZ,NAVIGLIO PAVESE,10,,143,300,6
5161,ALZ,NAVIGLIO PAVESE,12,,143,300,6
5161,ALZ,NAVIGLIO PAVESE,14,,143,300,6
5161,ALZ,NAVIGLIO PAVESE,16,,143,300,6
5161,ALZ,NAVIGLIO PAVESE,20,,143,300,6
5161,ALZ,NAVIGLIO PAVESE,20,A,143,300,6
5161,ALZ,NAVIGLIO PAVESE,22,,143,300,6
5161,ALZ,NAVIGLIO PAVESE,24,,143,300,6
5161,ALZ,NAVIGLIO PAVESE,28,,143,300,6
5161,ALZ,NAVIGLIO PAVESE,30,,143,300,6
5161,ALZ,NAVIGLIO PAVESE,32,,143,286,6
5161,ALZ,NAVIGLIO PAVESE,34,,143,286,6
5161,ALZ,NAVIGLIO PAVESE,44,,143,1424,6
5161,ALZ,NAVIGLIO PAVESE,46,,143,1424,6
5161,ALZ,NAVIGLIO PAVESE,48,,143,1424,6
5161,ALZ,NAVIGLIO PAVESE,50,,143,1424,6
5161,ALZ,NAVIGLIO PAVESE,52,,143,1424,6
5161,ALZ,NAVIGLIO PAVESE,60,,143,1424,6
5161,ALZ,NAVIGLIO PAVESE,60,A,143,1424,6
5161,ALZ,NAVIGLIO PAVESE,62,,143,1424,6
5161,ALZ,NAVIGLIO PAVESE,66,,143,1424,6
5161,ALZ,NAVIGLIO PAVESE,68,,143,1424,6
5161,ALZ,NAVIGLIO PAVESE,70,,143,1424,6
5161,ALZ,NAVIGLIO PAVESE,78,3,142,1517,5
5161,ALZ,NAVIGLIO PAVESE,102,,142,1517,5
5161,ALZ,NAVIGLIO PAVESE,104,,142,1517,5
5161,ALZ,NAVIGLIO PAVESE,106,,142,1517,5
5161,ALZ,NAVIGLIO PAVESE,110,,142,1517,5
5161,ALZ,NAVIGLIO PAVESE,112,,142,1517,5
5161,ALZ,NAVIGLIO PAVESE,114,,142,1517,5
5161,ALZ,NAVIGLIO PAVESE,116,,142,1517,5
5161,ALZ,NAVIGLIO PAVESE,118,,142,1517,5
5161,ALZ,NAVIGLIO PAVESE,120,,142,1517,5
5161,ALZ,NAVIGLIO PAVESE,192,,142,2055,5
5161,ALZ,NAVIGLIO PAVESE,254,,142,2055,5
5161,ALZ,NAVIGLIO PAVESE,256,,142,2055,5
5161,ALZ,NAVIGLIO PAVESE,260,,142,2055,5
5161,ALZ,NAVIGLIO PAVESE,274,,142,2055,5
5161,ALZ,NAVIGLIO PAVESE,276,,142,2055,5
5161,ALZ,NAVIGLIO PAVESE,286,,142,2055,5
5161,ALZ,NAVIGLIO PAVESE,288,,142,2055,5
5161,ALZ,NAVIGLIO PAVESE,394,,142,2055,5
5161,ALZ,NAVIGLIO PAVESE,396,,142,2055,5
3098,VIA,NAZARI G.B,1,,129,862,4
3098,VIA,NAZARI G.B,2,,129,862,4
3098,VIA,NAZARI G.B,3,,129,862,4
3098,VIA,NAZARI G.B,4,,129,862,4
3098,VIA,NAZARI G.B,5,,129,862,4
3098,VIA,NAZARI G.B,6,,129,862,4
3098,VIA,NAZARI G.B,7,,129,862,4
3098,VIA,NAZARI G.B,8,,129,862,4
3098,VIA,NAZARI G.B,9,,129,862,4
642,VIA,NECCHI LODOVICO,1,,123,36,1
642,VIA,NECCHI LODOVICO,2,,123,36,1
642,VIA,NECCHI LODOVICO,5,,123,36,1
642,VIA,NECCHI LODOVICO,9,,123,36,1
642,VIA,NECCHI LODOVICO,11,,123,36,1
642,VIA,NECCHI LODOVICO,12,,123,36,1
642,VIA,NECCHI LODOVICO,14,,123,36,1
5326,VIA,NEERA,4,,141,1001,5
5326,VIA,NEERA,6,,141,1001,5
5326,VIA,NEERA,7,,141,1001,5
5326,VIA,NEERA,8,,141,1001,5
5326,VIA,NEERA,8,A,141,1001,5
5326,VIA,NEERA,10,,141,1001,5
5326,VIA,NEERA,11,,141,1001,5
5326,VIA,NEERA,12,,141,1001,5
5326,VIA,NEERA,14,,141,1001,5
5326,VIA,NEERA,15,,141,1001,5
5326,VIA,NEERA,16,,141,1001,5
5326,VIA,NEERA,18,,141,1001,5
5326,VIA,NEERA,22,,141,1001,5
5326,VIA,NEERA,24,,141,1001,5
5326,VIA,NEERA,25,3,141,1001,5
5326,VIA,NEERA,29,,141,1001,5
5326,VIA,NEERA,31,,141,1001,5
5326,VIA,NEERA,33,,141,1001,5
5326,VIA,NEERA,37,,141,1001,5
5326,VIA,NEERA,39,,141,1001,5
5326,VIA,NEERA,40,,141,1001,5
5326,VIA,NEERA,43,,141,1001,5
5326,VIA,NEERA,44,,141,1001,5
5326,VIA,NEERA,45,,141,1001,5
5326,VIA,NEERA,46,,141,1001,5
5326,VIA,NEERA,48,,141,1001,5
5326,VIA,NEERA,50,,141,1001,5
5326,VIA,NEERA,52,,141,1001,5
5368,PLE,NEGRELLI LUIGI,2,,143,1016,6
5368,PLE,NEGRELLI LUIGI,4,,143,1016,6
7607,VIA,NEGRI,2,,158,1175,9
7607,VIA,NEGRI,3,,158,1175,9
4234,VIA,NEGRI ADA,2,,141,969,5
623,VIA,NEGRI GAETANO,1,,123,48,1
623,VIA,NEGRI GAETANO,4,,123,48,1
623,VIA,NEGRI GAETANO,8,,123,48,1
623,VIA,NEGRI GAETANO,10,,123,48,1
3279,VIA,NEGROLI,1,,133,865,4
3279,VIA,NEGROLI,2,,133,2144,4
3279,VIA,NEGROLI,3,,133,865,4
3279,VIA,NEGROLI,5,,133,865,4
3279,VIA,NEGROLI,6,,133,2144,4
3279,VIA,NEGROLI,7,,133,865,4
3279,VIA,NEGROLI,8,,133,2144,4
3279,VIA,NEGROLI,9,,133,865,4
3279,VIA,NEGROLI,10,,133,2144,4
3279,VIA,NEGROLI,10,A,133,2144,4
3279,VIA,NEGROLI,10,B,133,2144,4
3279,VIA,NEGROLI,11,,133,865,4
3279,VIA,NEGROLI,12,,133,2144,4
3279,VIA,NEGROLI,13,,133,865,4
3279,VIA,NEGROLI,14,,133,2144,4
3279,VIA,NEGROLI,23,,133,865,4
3279,VIA,NEGROLI,24,,133,2144,4
3279,VIA,NEGROLI,26,,133,2144,4
3279,VIA,NEGROLI,26,2,133,2144,4
3279,VIA,NEGROLI,28,,133,2144,4
3279,VIA,NEGROLI,28,2,133,2144,4
3279,VIA,NEGROLI,30,,133,2144,4
3279,VIA,NEGROLI,30,2,133,2144,4
3279,VIA,NEGROLI,34,,133,2144,4
3279,VIA,NEGROLI,35,,133,865,4
3279,VIA,NEGROLI,36,,133,1377,4
3279,VIA,NEGROLI,39,,133,865,4
3279,VIA,NEGROLI,41,,133,1377,4
3279,VIA,NEGROLI,43,,133,1377,4
3279,VIA,NEGROLI,44,,133,1377,4
3279,VIA,NEGROLI,45,,133,1377,4
3279,VIA,NEGROLI,46,,133,1377,4
3279,VIA,NEGROLI,49,,133,1377,4
3279,VIA,NEGROLI,50,,133,1377,4
3279,VIA,NEGROLI,51,,133,1377,4
3279,VIA,NEGROLI,51,A,133,1377,4
3279,VIA,NEGROLI,52,,133,1377,4
3279,VIA,NEGROLI,53,,133,1377,4
3279,VIA,NEGROLI,55,,133,1377,4
7270,VIA,NEGROTTO M.,5,,156,1454,8
7270,VIA,NEGROTTO M.,8,,156,1454,8
7270,VIA,NEGROTTO M.,9,,156,1454,8
7270,VIA,NEGROTTO M.,10,,156,1454,8
7270,VIA,NEGROTTO M.,15,,157,1454,8
7270,VIA,NEGROTTO M.,16,,157,1454,8
7270,VIA,NEGROTTO M.,16,6,157,1454,8
7270,VIA,NEGROTTO M.,18,,157,1454,8
7270,VIA,NEGROTTO M.,21,,157,1454,8
7270,VIA,NEGROTTO M.,23,,157,1454,8
7270,VIA,NEGROTTO M.,25,4,157,1454,8
7270,VIA,NEGROTTO M.,29,,157,1454,8
7270,VIA,NEGROTTO M.,31,,157,1454,8
7270,VIA,NEGROTTO M.,31,10,157,1454,8
7270,VIA,NEGROTTO M.,31,12,157,1454,8
7270,VIA,NEGROTTO M.,31,14,157,1454,8
7270,VIA,NEGROTTO M.,31,4,157,1454,8
7270,VIA,NEGROTTO M.,31,8,157,1454,8
7270,VIA,NEGROTTO M.,35,,157,1454,8
7270,VIA,NEGROTTO M.,36,,157,1454,8
7270,VIA,NEGROTTO M.,37,,157,1454,8
7270,VIA,NEGROTTO M.,38,,157,1454,8
7270,VIA,NEGROTTO M.,39,,157,1454,8
7270,VIA,NEGROTTO M.,40,,157,1454,8
7270,VIA,NEGROTTO M.,41,,157,1454,8
7270,VIA,NEGROTTO M.,42,,157,1454,8
7270,VIA,NEGROTTO M.,43,,157,1454,8
7270,VIA,NEGROTTO M.,44,,157,1454,8
7270,VIA,NEGROTTO M.,45,,157,1454,8
7270,VIA,NEGROTTO M.,46,,157,1454,8
7270,VIA,NEGROTTO M.,48,,157,1454,8
7270,VIA,NEGROTTO M.,49,,157,1454,8
7270,VIA,NEGROTTO M.,49,1,157,1454,8
7270,VIA,NEGROTTO M.,49,2,157,1454,8
7270,VIA,NEGROTTO M.,49,3,157,1454,8
7270,VIA,NEGROTTO M.,49,4,157,1454,8
7270,VIA,NEGROTTO M.,49,5,157,1454,8
7270,VIA,NEGROTTO M.,49,6,157,1454,8
7270,VIA,NEGROTTO M.,51,,157,1454,8
7270,VIA,NEGROTTO M.,53,,157,1454,8
7270,VIA,NEGROTTO M.,58,,157,1454,8
7270,VIA,NEGROTTO M.,59,,157,1454,8
7270,VIA,NEGROTTO M.,60,,157,1454,8
7270,VIA,NEGROTTO M.,69,,157,1454,8
2630,VIA,NENNI PIETRO,3,,128,794,2
2630,VIA,NENNI PIETRO,5,,128,794,2
2630,VIA,NENNI PIETRO,6,,128,794,2
2630,VIA,NENNI PIETRO,8,,128,794,2
6817,VIA,NERI POMPEO,2,,146,1023,6
6817,VIA,NERI POMPEO,3,,146,1722,6
6817,VIA,NERI POMPEO,5,,146,1722,6
6817,VIA,NERI POMPEO,9,,146,1722,6
6817,VIA,NERI POMPEO,11,,146,1722,6
6817,VIA,NERI POMPEO,13,,146,1722,6
564,VIA,NERINO,2,,123,13,1
564,VIA,NERINO,3,,123,13,1
564,VIA,NERINO,5,,123,13,1
564,VIA,NERINO,6,,123,13,1
564,VIA,NERINO,8,,123,13,1
564,VIA,NERINO,9,,123,13,1
564,VIA,NERINO,10,,123,13,1
564,VIA,NERINO,11,,123,13,1
564,VIA,NERINO,12,,123,13,1
564,VIA,NERINO,15,,123,13,1
4167,VIA,NERVESA,2,,139,930,4
4167,VIA,NERVESA,4,,139,930,4
4167,VIA,NERVESA,6,,139,930,4
4167,VIA,NERVESA,8,,139,930,4
4167,VIA,NERVESA,8,1,139,930,4
4167,VIA,NERVESA,9,,139,930,4
4167,VIA,NERVESA,10,,139,930,4
4167,VIA,NERVESA,12,,139,930,4
4167,VIA,NERVESA,28,,139,930,4
4167,VIA,NERVESA,30,,139,930,4
2269,VIA,NERVI,4,,128,790,2
2269,VIA,NERVI,6,,128,790,2
2269,VIA,NERVI,8,,128,790,2
6580,VIA,NEWTON ISAAC,1,,148,1102,7
6580,VIA,NEWTON ISAAC,2,,148,1102,7
6580,VIA,NEWTON ISAAC,3,,148,1102,7
6580,VIA,NEWTON ISAAC,5,,148,1102,7
6580,VIA,NEWTON ISAAC,6,,148,1102,7
6580,VIA,NEWTON ISAAC,8,,148,1102,7
6580,VIA,NEWTON ISAAC,10,,148,1102,7
6580,VIA,NEWTON ISAAC,12,A,148,1102,7
6580,VIA,NEWTON ISAAC,13,,148,1102,7
6580,VIA,NEWTON ISAAC,14,,148,1102,7
6580,VIA,NEWTON ISAAC,15,,148,1102,7
6580,VIA,NEWTON ISAAC,17,,148,1102,7
6580,VIA,NEWTON ISAAC,18,A,148,1102,7
6580,VIA,NEWTON ISAAC,18,B,148,1102,7
6580,VIA,NEWTON ISAAC,19,,148,1102,7
4116,VIA,NICASTRO,1,,137,899,4
4116,VIA,NICASTRO,3,,137,899,4
4116,VIA,NICASTRO,4,,137,899,4
4116,VIA,NICASTRO,5,,137,899,4
4116,VIA,NICASTRO,6,,137,899,4
4116,VIA,NICASTRO,7,,137,899,4
4116,VIA,NICASTRO,8,,137,1958,4
7380,VIA,NICCODEMI DARIO,1,,156,1119,8
7380,VIA,NICCODEMI DARIO,2,,156,1119,8
7380,VIA,NICCODEMI DARIO,3,,156,1119,8
7380,VIA,NICCODEMI DARIO,4,,156,1119,8
7380,VIA,NICCODEMI DARIO,5,,156,1119,8
7380,VIA,NICCODEMI DARIO,6,,156,1119,8
7380,VIA,NICCODEMI DARIO,7,,156,1119,8
7380,VIA,NICCODEMI DARIO,8,,156,1119,8
7380,VIA,NICCODEMI DARIO,9,,156,1119,8
7380,VIA,NICCODEMI DARIO,10,,156,1119,8
7380,VIA,NICCODEMI DARIO,11,,156,1119,8
7380,VIA,NICCODEMI DARIO,12,,156,1119,8
7380,VIA,NICCODEMI DARIO,14,,156,1119,8
7129,VIA,NICCOLINI GIOVANNI,2,,154,467,1
7129,VIA,NICCOLINI GIOVANNI,10,,154,467,1
7129,VIA,NICCOLINI GIOVANNI,12,,154,467,1
7129,VIA,NICCOLINI GIOVANNI,14,,154,468,1
7129,VIA,NICCOLINI GIOVANNI,15,A,159,468,1
7129,VIA,NICCOLINI GIOVANNI,16,,154,468,1
7129,VIA,NICCOLINI GIOVANNI,18,,154,468,1
7129,VIA,NICCOLINI GIOVANNI,20,,154,498,1
7129,VIA,NICCOLINI GIOVANNI,21,,154,468,1
7129,VIA,NICCOLINI GIOVANNI,23,,154,468,1
7129,VIA,NICCOLINI GIOVANNI,24,,154,495,8
7129,VIA,NICCOLINI GIOVANNI,25,,154,495,8
7129,VIA,NICCOLINI GIOVANNI,26,,154,495,8
7129,VIA,NICCOLINI GIOVANNI,27,,154,495,8
7129,VIA,NICCOLINI GIOVANNI,28,,154,495,8
7129,VIA,NICCOLINI GIOVANNI,29,,154,495,8
7129,VIA,NICCOLINI GIOVANNI,30,,154,495,8
7129,VIA,NICCOLINI GIOVANNI,32,,154,495,8
7129,VIA,NICCOLINI GIOVANNI,33,,154,495,8
7129,VIA,NICCOLINI GIOVANNI,35,,154,495,8
7129,VIA,NICCOLINI GIOVANNI,37,,154,495,8
1455,VIA,NICOLODI AURELIO,3,,161,1391,9
1455,VIA,NICOLODI AURELIO,7,,161,1391,9
1455,VIA,NICOLODI AURELIO,13,,161,1391,9
1455,VIA,NICOLODI AURELIO,19,,100,1391,9
1508,VIA,NICOTERA GIOVANNI,1,,161,1220,9
1508,VIA,NICOTERA GIOVANNI,3,,161,1220,9
1508,VIA,NICOTERA GIOVANNI,4,,161,1220,9
1508,VIA,NICOTERA GIOVANNI,6,,161,1220,9
1508,VIA,NICOTERA GIOVANNI,8,,161,1220,9
1508,VIA,NICOTERA GIOVANNI,9,,161,1220,9
1508,VIA,NICOTERA GIOVANNI,10,,161,1220,9
1508,VIA,NICOTERA GIOVANNI,12,,161,1220,9
1508,VIA,NICOTERA GIOVANNI,18,,161,1220,9
1508,VIA,NICOTERA GIOVANNI,20,,161,1220,9
6354,VIA,NIEVO IPPOLITO,1,,145,399,8
6354,VIA,NIEVO IPPOLITO,2,,145,399,8
6354,VIA,NIEVO IPPOLITO,3,,145,399,8
6354,VIA,NIEVO IPPOLITO,8,,145,399,8
6354,VIA,NIEVO IPPOLITO,9,,145,399,8
6354,VIA,NIEVO IPPOLITO,10,,145,399,8
6354,VIA,NIEVO IPPOLITO,11,,145,1558,8
6354,VIA,NIEVO IPPOLITO,19,,145,1558,8
6354,VIA,NIEVO IPPOLITO,21,,145,1558,8
6354,VIA,NIEVO IPPOLITO,23,,145,1558,8
6354,VIA,NIEVO IPPOLITO,28,1,145,1558,8
6354,VIA,NIEVO IPPOLITO,28,A,145,1558,8
6354,VIA,NIEVO IPPOLITO,33,,145,1558,8
6354,VIA,NIEVO IPPOLITO,35,,145,1558,8
6354,VIA,NIEVO IPPOLITO,37,,145,1558,8
6354,VIA,NIEVO IPPOLITO,40,,145,1558,8
6354,VIA,NIEVO IPPOLITO,41,,145,1558,8
1236,PLE,NIGRA COSTANTINO,1,,158,1165,9
1236,PLE,NIGRA COSTANTINO,2,,158,1165,9
1236,PLE,NIGRA COSTANTINO,3,,158,1165,9
1236,PLE,NIGRA COSTANTINO,4,,158,1168,9
1236,PLE,NIGRA COSTANTINO,5,,100,1165,9
1236,PLE,NIGRA COSTANTINO,6,,158,1168,9
6473,VIA,NIKOLAJEVKA,1,,152,1446,7
6473,VIA,NIKOLAJEVKA,2,,152,1446,7
6473,VIA,NIKOLAJEVKA,3,,152,1695,7
6473,VIA,NIKOLAJEVKA,4,,152,1695,7
6473,VIA,NIKOLAJEVKA,5,,152,1695,7
6473,VIA,NIKOLAJEVKA,6,,152,1695,7
6473,VIA,NIKOLAJEVKA,8,,152,1695,7
6473,VIA,NIKOLAJEVKA,10,,152,1750,7
6473,VIA,NIKOLAJEVKA,12,,152,1750,7
6473,VIA,NIKOLAJEVKA,14,,152,1750,7
6473,VIA,NIKOLAJEVKA,16,,152,1750,7
6473,VIA,NIKOLAJEVKA,18,,152,1750,7
640,VIA,NIRONE,1,,123,46,1
640,VIA,NIRONE,2,,123,46,1
640,VIA,NIRONE,2,A,123,46,1
640,VIA,NIRONE,3,,123,46,1
640,VIA,NIRONE,5,,123,46,1
640,VIA,NIRONE,7,,123,46,1
640,VIA,NIRONE,8,,123,46,1
640,VIA,NIRONE,9,,123,46,1
640,VIA,NIRONE,10,,123,46,1
640,VIA,NIRONE,11,,123,46,1
640,VIA,NIRONE,15,,123,46,1
640,VIA,NIRONE,19,,123,46,1
1521,PLE,NIZZA,3,,159,1201,9
1521,PLE,NIZZA,5,,159,1346,9
6903,VIA,NIZZOLI,3,,100,502,6
6903,VIA,NIZZOLI,4,,100,502,6
6903,VIA,NIZZOLI,6,,147,502,6
6300,VIA,NOALE,1,,152,1447,7
6300,VIA,NOALE,2,,152,1447,7
6300,VIA,NOALE,4,,152,1447,7
6300,VIA,NOALE,6,,152,1447,7
6300,VIA,NOALE,7,,152,1447,7
6300,VIA,NOALE,9,,152,1447,7
6300,VIA,NOALE,10,,152,1447,7
6300,VIA,NOALE,11,,152,1447,7
6300,VIA,NOALE,12,,152,1447,7
6300,VIA,NOALE,13,,152,1447,7
6300,VIA,NOALE,14,,152,1447,7
6300,VIA,NOALE,20,,152,1447,7
5458,VIA,NOCE TERESA,2,,142,635,5
5458,VIA,NOCE TERESA,4,,142,635,5
5458,VIA,NOCE TERESA,5,,142,635,5
5458,VIA,NOCE TERESA,6,,142,635,5
5458,VIA,NOCE TERESA,8,,142,635,5
5458,VIA,NOCE TERESA,9,,142,635,5
5458,VIA,NOCE TERESA,10,,142,635,5
5458,VIA,NOCE TERESA,11,,142,635,5
5458,VIA,NOCE TERESA,12,,142,635,5
5458,VIA,NOCE TERESA,13,,142,635,5
5458,VIA,NOCE TERESA,14,,142,635,5
5458,VIA,NOCE TERESA,16,,142,635,5
2211,VIA,NOE ENRICO,1,,133,2091,3
2211,VIA,NOE ENRICO,2,,133,2091,3
2211,VIA,NOE ENRICO,4,,133,2091,3
2211,VIA,NOE ENRICO,5,,133,2091,3
2211,VIA,NOE ENRICO,6,,133,2091,3
2211,VIA,NOE ENRICO,7,,133,2091,3
2211,VIA,NOE ENRICO,8,,133,2091,3
2211,VIA,NOE ENRICO,9,,133,2091,3
2211,VIA,NOE ENRICO,10,,133,2091,3
2211,VIA,NOE ENRICO,11,,133,2091,3
2211,VIA,NOE ENRICO,15,,133,673,3
2211,VIA,NOE ENRICO,17,,133,673,3
2211,VIA,NOE ENRICO,22,,133,673,3
2211,VIA,NOE ENRICO,23,,133,673,3
2211,VIA,NOE ENRICO,24,,133,673,3
2211,VIA,NOE ENRICO,25,,133,673,3
2211,VIA,NOE ENRICO,30,,133,673,3
2211,VIA,NOE ENRICO,32,,133,673,3
2211,VIA,NOE ENRICO,33,,133,673,3
2211,VIA,NOE ENRICO,34,,133,673,3
2211,VIA,NOE ENRICO,43,,133,673,3
2211,VIA,NOE ENRICO,45,,133,673,3
2211,VIA,NOE ENRICO,47,,133,673,3
2211,VIA,NOE ENRICO,51,,133,673,3
7232,VIA,NONO LUIGI,7,,154,1983,8
7232,VIA,NONO LUIGI,9,,154,1983,8
7379,VIA,NORCIA,3,,156,1111,8
7379,VIA,NORCIA,5,,156,1111,8
7379,VIA,NORCIA,6,A,156,1111,8
7379,VIA,NORCIA,6,B,156,1111,8
7379,VIA,NORCIA,10,,156,1111,8
7379,VIA,NORCIA,12,,156,1111,8
7379,VIA,NORCIA,14,,156,1111,8
7379,VIA,NORCIA,18,,156,1111,8
3330,VIA,NORICO,1,,138,909,4
3330,VIA,NORICO,2,,138,909,4
3330,VIA,NORICO,4,,138,909,4
3330,VIA,NORICO,5,,138,909,4
3330,VIA,NORICO,7,,138,909,4
1624,VIA,NOTA ALBERTO,18,,126,1270,9
1624,VIA,NOTA ALBERTO,19,,126,1270,9
1624,VIA,NOTA ALBERTO,20,,126,1270,9
1624,VIA,NOTA ALBERTO,22,,126,1270,9
1624,VIA,NOTA ALBERTO,39,,126,1270,9
1624,VIA,NOTA ALBERTO,41,,126,1270,9
1624,VIA,NOTA ALBERTO,43,,126,1270,9
1624,VIA,NOTA ALBERTO,45,,126,1270,9
1624,VIA,NOTA ALBERTO,46,,126,1270,9
1624,VIA,NOTA ALBERTO,47,,126,1270,9
4291,VIA,NOTO,2,,141,181,5
4291,VIA,NOTO,4,,141,181,5
4291,VIA,NOTO,6,,141,181,5
4291,VIA,NOTO,7,,141,181,5
4291,VIA,NOTO,8,,141,181,5
4291,VIA,NOTO,8,4,141,181,5
4291,VIA,NOTO,10,,141,181,5
4291,VIA,NOTO,10,A,141,181,5
4291,VIA,NOTO,10,B,141,181,5
4291,VIA,NOTO,15,,141,181,5
4291,VIA,NOTO,16,,141,181,5
4291,VIA,NOTO,17,,141,181,5
4291,VIA,NOTO,18,,141,181,5
4291,VIA,NOTO,19,,141,181,5
6624,VIA,NOVARA,1,,147,1080,7
6624,VIA,NOVARA,3,,147,1080,7
6624,VIA,NOVARA,3,2,147,1080,7
6624,VIA,NOVARA,3,3,147,1080,7
6624,VIA,NOVARA,4,,147,1621,7
6624,VIA,NOVARA,5,,147,1080,7
6624,VIA,NOVARA,6,,147,1621,7
6624,VIA,NOVARA,8,,147,1621,7
6624,VIA,NOVARA,10,,147,1621,7
6624,VIA,NOVARA,12,,147,1621,7
6624,VIA,NOVARA,15,,147,1080,7
6624,VIA,NOVARA,31,,147,2072,7
6624,VIA,NOVARA,34,,147,1621,7
6624,VIA,NOVARA,36,,147,1621,7
6624,VIA,NOVARA,38,,147,1621,7
6624,VIA,NOVARA,40,,147,1621,7
6624,VIA,NOVARA,41,,147,2065,7
6624,VIA,NOVARA,42,,147,1621,7
6624,VIA,NOVARA,46,,147,1621,7
6624,VIA,NOVARA,50,,147,1621,7
6624,VIA,NOVARA,58,,147,1621,7
6624,VIA,NOVARA,62,,147,1621,7
6624,VIA,NOVARA,64,,147,1621,7
6624,VIA,NOVARA,66,,147,1621,7
6624,VIA,NOVARA,70,,147,1621,7
6624,VIA,NOVARA,72,,147,1621,7
6624,VIA,NOVARA,75,,147,2065,7
6624,VIA,NOVARA,82,,147,1751,7
6624,VIA,NOVARA,83,,153,2065,7
6624,VIA,NOVARA,86,,153,1751,7
6624,VIA,NOVARA,87,,153,2065,7
6624,VIA,NOVARA,87,A,153,2065,7
6624,VIA,NOVARA,89,,153,2065,7
6624,VIA,NOVARA,91,,153,2065,7
6624,VIA,NOVARA,92,10,153,1751,7
6624,VIA,NOVARA,92,12,153,1751,7
6624,VIA,NOVARA,92,2,153,1751,7
6624,VIA,NOVARA,92,4,153,1751,7
6624,VIA,NOVARA,92,6,153,1751,7
6624,VIA,NOVARA,92,8,153,1751,7
6624,VIA,NOVARA,93,,153,2065,7
6624,VIA,NOVARA,95,,153,2065,7
6624,VIA,NOVARA,97,,153,2065,7
6624,VIA,NOVARA,98,,153,1523,7
6624,VIA,NOVARA,99,,153,2065,7
6624,VIA,NOVARA,100,2,153,1523,7
6624,VIA,NOVARA,100,4,153,1523,7
6624,VIA,NOVARA,100,6,153,1523,7
6624,VIA,NOVARA,100,8,153,1523,7
6624,VIA,NOVARA,102,2,153,1523,7
6624,VIA,NOVARA,102,4,153,1523,7
6624,VIA,NOVARA,104,,153,1523,7
6624,VIA,NOVARA,105,,153,738,7
6624,VIA,NOVARA,110,,153,1523,7
6624,VIA,NOVARA,112,,153,1523,7
6624,VIA,NOVARA,114,,153,1523,7
6624,VIA,NOVARA,116,1,153,1523,7
6624,VIA,NOVARA,116,10,153,1523,7
6624,VIA,NOVARA,116,12,153,1523,7
6624,VIA,NOVARA,116,14,153,1523,7
6624,VIA,NOVARA,116,16,153,1523,7
6624,VIA,NOVARA,116,18,153,1523,7
6624,VIA,NOVARA,116,2,153,1523,7
6624,VIA,NOVARA,116,20,153,1523,7
6624,VIA,NOVARA,116,22,153,1523,7
6624,VIA,NOVARA,116,24,153,1523,7
6624,VIA,NOVARA,116,26,153,1523,7
6624,VIA,NOVARA,116,3,153,1523,7
6624,VIA,NOVARA,116,4,153,1523,7
6624,VIA,NOVARA,116,5,153,1523,7
6624,VIA,NOVARA,116,6,153,1523,7
6624,VIA,NOVARA,116,7,153,1523,7
6624,VIA,NOVARA,116,8,153,1523,7
6624,VIA,NOVARA,116,9,153,1523,7
6624,VIA,NOVARA,120,,153,1523,7
6624,VIA,NOVARA,121,,153,738,7
6624,VIA,NOVARA,122,,153,1523,7
6624,VIA,NOVARA,123,,153,738,7
6624,VIA,NOVARA,124,,153,1523,7
6624,VIA,NOVARA,125,,153,738,7
6624,VIA,NOVARA,126,,153,1523,7
6624,VIA,NOVARA,127,,153,738,7
6624,VIA,NOVARA,128,,153,1523,7
6624,VIA,NOVARA,128,10,153,1523,7
6624,VIA,NOVARA,128,2,153,1523,7
6624,VIA,NOVARA,128,4,153,1523,7
6624,VIA,NOVARA,128,6,153,1523,7
6624,VIA,NOVARA,128,8,153,1523,7
6624,VIA,NOVARA,130,,153,1523,7
6624,VIA,NOVARA,131,,153,738,7
6624,VIA,NOVARA,132,,153,1523,7
6624,VIA,NOVARA,134,,153,1523,7
6624,VIA,NOVARA,136,,153,1523,7
